PC1,PC2,EmotionLabel
60691.223,39163.35,HAPPINESS
50218.754,19861.74,ANGER
42457.46,-7365.473,SADNESS
-25761.05,12646.592,HAPPINESS
34766.926,-20401.434,HAPPINESS
-33678.367,9867.839,SADNESS
-33414.523,27520.94,HAPPINESS
35760.746,-211.33755,HAPPINESS
-18333.016,49586.58,HAPPINESS
-11615.022,-251.0055,SADNESS
35555.707,-34665.984,HAPPINESS
22323.58,-22496.543,SADNESS
-6626.875,-30220.53,SADNESS
-13485.831,5257.499,HAPPINESS
-266.74213,-360.38922,FEAR
-21743.021,21984.973,HAPPINESS
-1831.6317,10314.062,HAPPINESS
-72645.63,-35187.785,FEAR
12477.923,-41371.676,HAPPINESS
-54849.97,-3671.318,FEAR
22739.885,-33514.15,SADNESS
-60533.96,7124.265,HAPPINESS
-56761.96,3758.1772,SADNESS
-51453.555,19799.74,SADNESS
-42342.254,14466.612,SADNESS
-52364.73,15057.072,LOVE
-4117.03,-18274.404,SADNESS
22440.375,27546.941,HAPPINESS
34640.24,33149.3,SADNESS
15962.064,23917.102,SADNESS
-16987.975,-11010.588,SADNESS
7472.761,42682.18,HAPPINESS
38084.957,1021.02954,HAPPINESS
21903.035,-23659.979,SADNESS
13022.005,39884.543,HAPPINESS
-44045.773,-7623.027,HAPPINESS
-12359.453,-18981.129,SADNESS
735.624,-19045.854,SADNESS
24387.771,-3658.5996,HAPPINESS
27990.117,21073.041,HAPPINESS
-26901.465,1919.4957,LOVE
-18459.754,18412.924,SADNESS
-7107.9087,-10335.026,SADNESS
-25398.033,1688.0536,SADNESS
28878.537,11889.103,HAPPINESS
42161.598,8859.751,LOVE
-19412.615,-41195.08,HAPPINESS
-23836.72,30485.512,FEAR
-72309.62,15429.958,FEAR
-70899.99,26469.65,ANGER
20262.113,44580.54,SADNESS
54167.316,-10288.951,HAPPINESS
18795.674,44838.3,ANGER
-31882.611,-19278.436,HAPPINESS
1564.0238,9376.395,FEAR
1317.9459,24366.803,FEAR
-16686.1,4871.2305,SADNESS
-24922.346,-27005.197,HAPPINESS
-3782.3298,-33933.566,SADNESS
