PC1,PC2,EmotionLabel
8491.837,303.83707,FEAR
-23119.445,1031.741,SADNESS
22096.465,3595.8523,LOVE
24618.512,19586.508,LOVE
-40146.402,4781.49,ANGER
43174.64,-966.52606,LOVE
-46355.715,16293.737,HAPPINESS
-14736.8,-32889.64,LOVE
45236.98,-16741.986,SADNESS
37122.633,4407.7266,SADNESS
47532.84,-3140.772,LOVE
37774.863,4054.7642,HAPPINESS
5551.2427,-2890.7493,ANGER
-76068.19,1416.3357,LOVE
-6510.1304,-9504.833,HAPPINESS
-19612.066,4190.1904,FEAR
-42908.367,-7029.719,FEAR
-9670.59,3475.8748,HAPPINESS
26565.06,13611.498,SADNESS
-19037.635,-3585.546,HAPPINESS
-35379.395,-17363.658,ANGER
-25361.12,-7553.0977,FEAR
-69319.87,47.909576,LOVE
-15710.016,-10038.439,FEAR
17846.266,2264.6482,HAPPINESS
21598.438,-9554.206,LOVE
-6202.517,15529.846,FEAR
-7536.613,14666.313,HAPPINESS
23209.732,-10423.134,SADNESS
17733.057,-11985.698,SADNESS
-2745.882,19320.361,SADNESS
16160.335,-8963.823,HAPPINESS
-4368.76,-1389.8218,FEAR
45376.566,1018.922,ANGER
-4340.2085,20755.102,FEAR
-13788.963,20274.855,HAPPINESS
41347.043,11993.666,SADNESS
375.33524,3439.7205,FEAR
36354.7,2261.585,LOVE
27104.86,-7273.5757,LOVE
-794.6395,-9293.361,FEAR
50465.348,-9420.992,SADNESS
-4977.6504,12722.524,FEAR
-11729.765,7555.5464,FEAR
-13423.964,3126.6636,FEAR
-15429.069,3910.784,FEAR
22772.256,-1156.5065,LOVE
-9592.989,-13177.655,FEAR
-57435.617,-10382.054,FEAR
39616.688,-3174.0671,SADNESS
-26162.838,-3336.4714,HAPPINESS
17253.53,14901.21,SADNESS
-5715.0337,3377.5913,FEAR
-7230.809,1786.9219,FEAR
44473.75,-5289.663,ANGER
-14049.065,-9610.582,SADNESS
4247.4663,145.22087,FEAR
28737.307,-2183.9575,HAPPINESS
39892.62,11.442811,SADNESS
5965.685,240.4032,FEAR
20211.783,9622.916,HAPPINESS
-32094.57,12702.845,FEAR
25136.691,11967.701,HAPPINESS
33541.527,5152.487,HAPPINESS
41970.184,-13566.018,SADNESS
-15803.365,-7760.452,HAPPINESS
36708.41,-15165.249,SADNESS
-7975.1304,589.8665,ANGER
27599.486,-3815.0288,SADNESS
-11281.535,9484.115,FEAR
-22195.947,15312.032,FEAR
7190.962,20645.283,LOVE
-55264.395,-13374.99,SADNESS
4981.3384,-9488.284,SADNESS
-44692.867,-7180.5957,FEAR
-5037.9517,11904.865,FEAR
27280.34,284.96664,HAPPINESS
17512.04,7967.615,HAPPINESS
9337.742,2397.2004,HAPPINESS
44137.297,653.0606,SADNESS
28604.77,-4006.5664,SADNESS
39702.465,2235.9495,SADNESS
-15639.438,10495.59,SADNESS
50019.492,-7364.827,ANGER
19611.783,15054.748,SADNESS
-61208.29,9372.7705,SADNESS
-54487.277,-1808.8225,FEAR
9110.677,-3431.726,SADNESS
-31015.182,-13495.796,HAPPINESS
-17133.346,-25975.105,SADNESS
-5283.608,-5327.8667,FEAR
-9056.127,-13747.321,HAPPINESS
17783.977,-4963.2075,HAPPINESS
27636.188,-1449.6428,LOVE
-24224.637,-21794.783,SADNESS
-62741.547,8038.005,SADNESS
31337.572,5656.751,HAPPINESS
-15174.894,-21278.27,LOVE
-17661.523,8744.447,FEAR
33497.195,-14562.442,SADNESS
-11271.27,-17306.879,LOVE
35242.21,-12610.55,SADNESS
47996.676,-3482.273,ANGER
25242.986,-18782.365,HAPPINESS
36855.793,-4517.4897,SADNESS
-3169.3748,-15604.223,HAPPINESS
19693.615,5666.4487,LOVE
35391.55,16527.45,SADNESS
-29417.436,-17251.58,SADNESS
-14732.003,-21699.791,HAPPINESS
-22001.174,-20042.506,SADNESS
2381.0496,5018.687,FEAR
20511.672,552.3302,LOVE
27540.682,6385.3457,LOVE
-27377.604,16821.836,ANGER
-46188.273,8326.468,LOVE
-26282.844,5331.8984,HAPPINESS
37864.98,-5317.054,SADNESS
-5528.6045,-6938.1313,HAPPINESS
1032.8563,-7658.9727,FEAR
-59074.973,-3261.8074,LOVE
25589.686,-11814.771,LOVE
-72307.18,4181.317,LOVE
38562.793,4635.7363,SADNESS
1375.2771,-230.09183,FEAR
22379.025,-10623.868,HAPPINESS
-69368.31,-6487.1333,SADNESS
-54800.867,12938.949,FEAR
26998.238,295.88077,HAPPINESS
-59303.664,9026.929,SADNESS
-7562.8335,12273.471,SADNESS
3316.568,13114.327,HAPPINESS
9532.629,-16102.292,SADNESS
34770.04,10280.96,SADNESS
-19047.084,-1429.5562,FEAR
-23596.963,2600.9148,SADNESS
-56367.883,-352.03845,SADNESS
-14169.089,-7022.2793,FEAR
36396.32,8931.226,SADNESS
40634.266,17049.08,SADNESS
28517.607,-5736.218,SADNESS
-65611.055,6026.6997,FEAR
-11074.402,-2214.3367,FEAR
12541.7295,-267.3987,SADNESS
19534.027,13801.471,HAPPINESS
-18012.033,1481.5276,FEAR
37316.61,-3098.239,SADNESS
26898.805,-16196.959,SADNESS
-27468.225,-3854.3674,SADNESS
-15100.444,19463.139,HAPPINESS
-26812.059,3347.148,FEAR
22325.86,11995.851,LOVE
12261.749,5133.949,FEAR
33132.02,-3160.4883,SADNESS
31949.33,7731.8003,SADNESS
-6878.8413,-31705.373,HAPPINESS
-64911.633,-4325.0806,SADNESS
-67923.7,-1656.9911,SADNESS
44112.05,-1809.7336,HAPPINESS
40778.527,2926.7473,SADNESS
39562.855,11465.563,HAPPINESS
-6727.677,4138.1323,FEAR
-58531.832,-1186.7592,SADNESS
-7579.9727,-26922.71,HAPPINESS
5436.1157,-14291.53,LOVE
24405.598,11516.759,HAPPINESS
27053.676,4291.461,HAPPINESS
-31117.158,2431.362,FEAR
-21235.53,21016.91,FEAR
12782.09,-1868.8076,HAPPINESS
-14563.328,-2851.4556,HAPPINESS
-13830.695,9482.372,FEAR
19933.422,14576.12,SADNESS
-23506.57,22582.701,FEAR
1151.7853,-14282.396,FEAR
-11509.518,9410.379,FEAR
-67517.1,-4619.9414,FEAR
-66309.484,13987.2705,ANGER
4494.345,-9742.11,ANGER
33763.777,18987.064,HAPPINESS
-36566.797,20360.137,ANGER
-7262.4053,842.79706,FEAR
-63515.797,3661.9546,SADNESS
21513.758,25194.125,HAPPINESS
-20208.482,20146.63,ANGER
-17899.223,-41415.99,HAPPINESS
6305.165,19150.807,HAPPINESS
4085.7615,8177.366,SADNESS
-17313.328,-306.17847,ANGER
13153.269,16749.623,SADNESS
-10232.864,-13951.647,HAPPINESS
28754.084,-3281.1816,FEAR
-16039.248,-9624.61,ANGER
40516.17,-7175.627,SADNESS
-31565.299,14552.891,ANGER
-1182.7032,-19665.066,HAPPINESS
-7405.345,-15283.623,HAPPINESS
47123.844,-2691.1523,HAPPINESS
-8001.3145,-532.7404,ANGER
49027.387,5316.716,ANGER
15392.961,6810.413,ANGER
-9063.55,5160.8164,FEAR
-62475.0,7419.2437,ANGER
-48908.523,-13802.048,FEAR
-64054.184,-9941.542,SADNESS
-16608.04,-25618.672,SADNESS
31282.508,4479.414,LOVE
21875.277,912.52734,LOVE
-27756.826,18694.79,ANGER
18303.525,13762.125,LOVE
-58108.41,4319.1978,LOVE
-42362.742,20187.55,ANGER
7348.159,-18432.8,SADNESS
4559.9937,5502.0273,FEAR
-888.4063,11780.875,SADNESS
3681.1965,-8010.1484,FEAR
-8143.9487,7092.0713,FEAR
-30480.34,25696.906,HAPPINESS
-69103.8,-14227.25,FEAR
42082.598,-2627.9546,SADNESS
38501.79,-11069.79,HAPPINESS
16749.453,4868.4863,SADNESS
40711.426,-3048.953,SADNESS
24777.062,-19933.588,LOVE
-44697.66,-3896.3296,HAPPINESS
36013.312,-13294.824,LOVE
28235.908,4930.223,HAPPINESS
-24881.613,17506.105,ANGER
