PC1,PC2,EmotionLabel
-35978.805,9753.692,SADNESS
-6016.188,-63206.02,HAPPINESS
5826.4536,2165.8757,HAPPINESS
-46332.566,17825.469,SADNESS
-15235.16,-21110.143,SADNESS
-6342.2896,-12130.586,ANGER
11533.303,2216.9216,FEAR
43065.56,56.716278,HAPPINESS
-40289.742,4820.7524,LOVE
-34827.938,12125.746,HAPPINESS
41789.457,2930.276,HAPPINESS
56330.773,13993.233,FEAR
-38367.67,9312.986,SADNESS
-21297.678,-19822.88,HAPPINESS
1496.7384,19745.459,HAPPINESS
48076.5,12822.421,FEAR
28637.943,2322.024,ANGER
-26988.838,15062.423,LOVE
8309.064,3890.0645,ANGER
26611.482,-12774.692,ANGER
-9134.025,22047.256,SADNESS
13357.395,-17152.582,ANGER
-13586.693,-41186.125,SADNESS
-22312.469,5594.714,SADNESS
46070.812,17628.885,SADNESS
-23348.04,12509.326,SADNESS
17268.875,-3143.2515,FEAR
48466.13,12330.719,FEAR
-15730.253,7345.0693,HAPPINESS
-29316.225,15747.936,HAPPINESS
-15107.33,11905.845,SADNESS
7632.3936,-5810.1836,SADNESS
-34631.48,-10118.446,HAPPINESS
-25609.012,18043.053,HAPPINESS
-46519.996,23708.53,SADNESS
-27659.414,-6341.4443,HAPPINESS
958.2814,8517.957,SADNESS
66882.46,11106.839,FEAR
18135.77,-4630.225,FEAR
-9641.234,-10976.836,HAPPINESS
-49487.74,-22758.44,SADNESS
-31942.654,-19183.852,LOVE
9097.516,16656.854,HAPPINESS
8610.708,-987.4058,SADNESS
-28948.234,7597.424,LOVE
-10280.113,-16901.062,HAPPINESS
-12729.122,21431.352,HAPPINESS
-19173.908,-2722.499,LOVE
-29578.164,-11269.35,LOVE
-6104.4434,8762.553,HAPPINESS
48211.707,-6744.0327,FEAR
-15385.874,31650.113,LOVE
57306.484,-22305.234,FEAR
-6209.2627,-16531.924,LOVE
-21335.246,-14195.948,FEAR
69816.914,-3950.9023,FEAR
-17428.553,11697.828,HAPPINESS
30047.887,5010.9683,FEAR
-19167.236,-19542.893,SADNESS
-16001.53,15982.815,SADNESS
-19662.94,7860.492,SADNESS
-28607.162,-5397.8696,HAPPINESS
-24941.488,6204.5913,SADNESS
-18601.172,-31269.719,ANGER
-30718.088,30688.225,HAPPINESS
8588.691,-24871.107,HAPPINESS
-37322.215,18644.326,SADNESS
-13470.593,7065.6743,HAPPINESS
-38549.336,9329.438,LOVE
60048.812,9260.963,FEAR
-9948.508,-12112.868,SADNESS
-22618.117,13370.532,HAPPINESS
49864.137,11830.728,SADNESS
26936.71,10337.15,FEAR
