PC1,PC2,EmotionLabel
535.0554,13492.372,FEAR
-34405.625,-11232.267,SADNESS
-10165.458,4508.977,SADNESS
8788.581,-8694.278,HAPPINESS
22692.72,-844.96344,FEAR
8231.74,14015.017,SADNESS
17756.71,-21987.035,ANGER
-31611.998,13095.971,LOVE
11580.537,5123.3716,FEAR
16422.154,-12079.05,FEAR
17311.385,17586.654,ANGER
9957.588,-5945.6646,HAPPINESS
-22559.834,4548.8843,SADNESS
6531.414,-1505.571,FEAR
5890.972,447.67105,FEAR
4570.1235,4563.2188,SADNESS
-24152.855,-11300.299,LOVE
15445.777,-8598.28,FEAR
11994.032,9543.221,FEAR
-34813.094,-4738.2246,SADNESS
-4156.847,-4765.4155,FEAR
-15516.085,-10958.723,HAPPINESS
-12381.963,3530.1843,SADNESS
15443.601,-23570.78,SADNESS
21193.598,6561.305,FEAR
-24936.598,9175.078,HAPPINESS
9347.745,7439.3774,HAPPINESS
25265.111,19457.416,HAPPINESS
10071.289,-9575.487,FEAR
-20583.719,-4170.313,HAPPINESS
5592.5454,-7815.2124,FEAR
-21534.508,-2639.2793,SADNESS
14990.3125,-3815.2466,ANGER
-32429.564,-6298.6206,FEAR
10949.521,2757.7693,FEAR
4634.283,-8615.094,FEAR
-38086.7,13617.669,HAPPINESS
-20693.69,-1066.655,SADNESS
21079.1,6346.791,ANGER
7719.168,-3963.2903,FEAR
-34793.008,-100.06978,SADNESS
27086.182,-14352.223,HAPPINESS
8521.836,585.32513,HAPPINESS
-11163.222,-2706.1023,HAPPINESS
-15693.074,10227.335,SADNESS
1184.2571,-2072.1887,FEAR
-25448.52,-3296.5364,HAPPINESS
-10201.718,1162.1122,SADNESS
15232.384,6169.5586,FEAR
29896.81,-7972.088,FEAR
-3130.6218,13549.166,LOVE
-26823.63,-6097.5146,HAPPINESS
-18014.293,-7855.0,HAPPINESS
2906.9062,5359.1543,HAPPINESS
2118.2893,20029.537,ANGER
-35202.113,-13457.516,SADNESS
-7927.557,-856.87,SADNESS
-14906.021,11035.454,HAPPINESS
4032.8367,9115.298,SADNESS
-28688.049,3070.7217,SADNESS
-22336.37,-721.59814,LOVE
8317.945,-4983.01,FEAR
-14517.468,3462.4917,HAPPINESS
13239.677,-4477.958,FEAR
-10591.463,3361.6614,SADNESS
9691.999,6610.136,ANGER
19035.945,9674.055,SADNESS
12390.104,-289.4671,FEAR
-23158.668,2885.6497,SADNESS
18030.672,-6817.8535,FEAR
28253.76,-15099.289,FEAR
12521.128,21524.203,SADNESS
19669.361,23867.895,HAPPINESS
-31269.557,-6438.382,HAPPINESS
-13295.562,8326.971,LOVE
19395.377,-5232.835,FEAR
-21943.582,-5972.432,LOVE
10110.567,2601.4673,FEAR
-648.2537,20331.166,SADNESS
-21705.58,15205.661,SADNESS
-6492.387,-6209.353,SADNESS
-29791.514,-2353.5703,HAPPINESS
-14602.433,-4349.9424,HAPPINESS
-29257.447,10751.65,HAPPINESS
21088.754,-13351.928,SADNESS
-13647.082,2669.3372,SADNESS
10476.653,-6829.1704,HAPPINESS
18607.645,-16724.494,SADNESS
-24056.342,7770.5894,HAPPINESS
-3779.781,-13498.524,SADNESS
28527.85,7038.031,FEAR
20551.56,11436.516,HAPPINESS
21984.059,18928.963,FEAR
19552.27,-20370.492,SADNESS
-25229.594,-9334.628,SADNESS
16685.486,7114.405,HAPPINESS
-16003.386,-1219.3838,SADNESS
7885.5967,-7092.4106,SADNESS
25769.252,8680.278,HAPPINESS
2286.8796,-7812.778,HAPPINESS
26762.428,-22325.744,ANGER
22384.812,9430.058,LOVE
-21535.979,12674.708,SADNESS
13470.174,424.66574,FEAR
16953.537,5045.8384,ANGER
9997.431,-12262.505,FEAR
26059.53,-15565.655,SADNESS
18527.156,30611.832,SADNESS
-35216.15,6265.2686,SADNESS
11961.687,29966.31,HAPPINESS
-9244.6045,5388.7085,HAPPINESS
-1486.6113,2735.2305,ANGER
18650.959,10922.478,LOVE
-16858.38,689.6259,HAPPINESS
6079.3486,15530.042,ANGER
7296.9644,-1687.704,SADNESS
-26898.584,1728.8955,SADNESS
-17332.92,2647.913,SADNESS
-20539.613,-15204.111,LOVE
10725.268,-4552.3296,HAPPINESS
6106.2925,16425.562,SADNESS
-26348.74,-2825.6833,HAPPINESS
7693.238,20467.572,SADNESS
-19083.195,4191.5024,SADNESS
3609.869,-4297.1934,HAPPINESS
28927.283,-174.11023,HAPPINESS
9540.582,7359.3364,SADNESS
16982.162,2410.8484,SADNESS
20022.541,-16063.3,FEAR
-19194.154,-4073.5168,HAPPINESS
-13255.396,760.7665,SADNESS
12103.679,3606.0425,LOVE
-32543.318,-11467.028,HAPPINESS
18298.951,1275.8446,HAPPINESS
-23259.605,4506.6543,SADNESS
32174.809,-18664.19,FEAR
-20435.252,11998.895,HAPPINESS
4641.765,4658.483,SADNESS
9370.405,912.5832,ANGER
22044.117,17732.344,LOVE
-18113.715,-12283.627,SADNESS
-18116.1,-4334.2144,SADNESS
5331.533,-13971.919,HAPPINESS
21191.861,18452.523,FEAR
6304.3696,-5056.531,SADNESS
15053.746,2598.963,HAPPINESS
24645.697,-6252.008,HAPPINESS
5805.006,7730.5356,FEAR
6640.0947,-7104.998,HAPPINESS
-14815.165,-4486.2036,LOVE
-21654.97,1798.4106,SADNESS
3298.9016,-12688.462,SADNESS
10899.941,-8920.039,ANGER
-39172.88,15865.558,LOVE
15193.319,20140.86,SADNESS
-14250.645,-14821.8,SADNESS
10056.255,-15188.22,HAPPINESS
18981.754,-13673.3545,ANGER
19310.684,9934.028,FEAR
-13440.621,2391.5903,LOVE
-17826.775,-2768.6636,HAPPINESS
22656.27,-2973.972,FEAR
9841.833,16513.93,HAPPINESS
21488.814,-9113.749,FEAR
20582.012,1630.406,LOVE
9641.396,22267.854,ANGER
4996.351,25119.07,HAPPINESS
20531.006,-13619.826,SADNESS
-17306.742,-180.33807,SADNESS
14432.806,-5188.7407,FEAR
8620.244,-1537.7971,FEAR
-17720.871,5413.264,SADNESS
-19244.816,-1795.4186,HAPPINESS
348.39032,9529.998,ANGER
-12087.219,9205.689,SADNESS
-1907.0674,11743.19,HAPPINESS
-5190.3887,3507.9067,HAPPINESS
13258.94,18604.738,LOVE
-13189.899,2847.6968,HAPPINESS
9519.407,4521.705,FEAR
24420.098,1392.7677,SADNESS
-12199.887,6482.674,LOVE
4618.054,-27074.81,ANGER
9656.139,3054.9248,ANGER
28994.043,16048.006,HAPPINESS
-34818.04,3551.196,SADNESS
-28426.736,14567.351,LOVE
-17170.143,12830.149,HAPPINESS
-21521.059,-6614.637,LOVE
-10817.192,-1742.9506,HAPPINESS
-30782.742,-2951.2246,HAPPINESS
-3751.2249,-10359.883,HAPPINESS
-19025.99,2020.7172,HAPPINESS
-9479.901,14147.725,LOVE
19689.168,7861.3037,FEAR
28890.307,11469.106,FEAR
-21543.611,-9020.654,SADNESS
-21193.793,3044.0369,LOVE
-24737.418,10115.917,SADNESS
9627.574,-5266.229,HAPPINESS
-396.72812,-18624.482,HAPPINESS
9254.235,-7399.1904,FEAR
17908.191,-18436.936,ANGER
-19958.133,-3475.914,SADNESS
26096.67,19342.76,SADNESS
21071.688,-4989.9043,FEAR
8402.933,-29597.87,ANGER
20676.943,9617.644,ANGER
-18688.469,6456.826,SADNESS
-16068.063,1308.0503,LOVE
-13854.123,2915.0508,SADNESS
26457.416,7919.711,FEAR
21817.332,12181.076,FEAR
-20725.736,3970.394,LOVE
18213.318,8288.761,SADNESS
-18877.404,156.90926,SADNESS
16261.335,-16876.713,SADNESS
-25542.244,3185.8484,HAPPINESS
3472.389,-6339.836,ANGER
9327.146,-966.54193,HAPPINESS
23004.822,-6615.1094,FEAR
-24774.082,19920.758,HAPPINESS
-16962.762,4265.3433,HAPPINESS
17328.074,-5402.3726,ANGER
-2630.8782,-6752.694,LOVE
-14502.192,3697.5286,LOVE
-17664.951,-8141.22,HAPPINESS
-24143.014,-9735.054,LOVE
21237.137,-21684.115,SADNESS
18949.389,-12606.09,SADNESS
22046.668,-10437.0625,ANGER
25583.053,18145.148,FEAR
17660.43,-4749.56,SADNESS
19191.305,22216.344,FEAR
15048.012,1212.1123,FEAR
-31560.873,788.9709,LOVE
-23684.266,-10478.231,HAPPINESS
17137.814,-14670.393,LOVE
-22014.65,-11352.139,HAPPINESS
19170.217,18334.004,FEAR
-27208.863,1218.5309,SADNESS
10622.46,-5379.4897,FEAR
27329.326,-12192.163,FEAR
-3978.7751,13420.799,SADNESS
-16228.691,-3119.6606,LOVE
-13965.671,11896.633,HAPPINESS
-9601.974,-143.75214,ANGER
13043.246,-5398.3057,FEAR
25712.896,-17386.766,FEAR
-18190.062,-608.0893,LOVE
15796.5,16003.919,SADNESS
-23857.541,-5105.5444,SADNESS
5159.3945,8020.1836,SADNESS
-14753.409,3074.5828,HAPPINESS
10010.489,25861.195,LOVE
-15729.782,-24095.639,HAPPINESS
-17886.355,-3774.019,LOVE
4921.39,13658.935,SADNESS
12581.748,22847.564,ANGER
22361.117,-14903.8955,FEAR
3357.0938,29496.328,ANGER
-20262.863,-2682.148,SADNESS
6887.151,-4173.793,FEAR
-24393.217,-2998.6858,SADNESS
25079.914,-11387.735,FEAR
-18909.314,-5114.2456,LOVE
-25021.904,4070.1587,SADNESS
28165.01,-8325.613,FEAR
-19025.66,-5673.6104,LOVE
-15514.92,-18463.762,LOVE
-19069.955,-1562.0636,SADNESS
4132.112,-5150.851,SADNESS
-13738.87,-2566.9788,HAPPINESS
24550.701,-15994.272,FEAR
-33863.484,-16359.137,HAPPINESS
16386.523,-12456.61,SADNESS
29365.578,-7886.8667,HAPPINESS
15219.603,12757.185,SADNESS
-19715.297,5898.7524,HAPPINESS
5929.5938,14475.342,HAPPINESS
8212.492,14693.461,HAPPINESS
3858.669,24746.857,ANGER
27180.146,-17442.451,HAPPINESS
7989.045,-4347.35,SADNESS
10110.154,21692.217,ANGER
-14490.431,-11299.438,SADNESS
-768.6027,9608.489,FEAR
24302.31,1215.9937,FEAR
13714.776,10038.537,SADNESS
15298.6455,15811.849,FEAR
-16077.008,-5868.3857,LOVE
34218.12,-15326.103,SADNESS
-7537.3076,-5801.6274,SADNESS
23684.477,724.6162,FEAR
-22788.775,-5488.3936,SADNESS
21866.256,-14012.632,SADNESS
-21797.102,-5255.6494,SADNESS
18729.318,-16365.793,FEAR
12619.989,21949.951,SADNESS
-22427.736,1188.1948,LOVE
-27802.836,-3354.8792,SADNESS
-11397.296,-3843.2837,LOVE
10916.682,-12762.411,LOVE
15961.814,6909.343,FEAR
-11379.858,2026.8922,SADNESS
9671.766,14477.509,HAPPINESS
17789.24,13151.473,FEAR
15214.03,20261.178,FEAR
15335.068,-7319.113,LOVE
-15839.551,-8956.584,SADNESS
12437.841,6256.948,FEAR
24495.623,-10272.362,SADNESS
14773.455,31747.094,FEAR
10577.819,-9810.563,ANGER
18386.37,-14495.84,SADNESS
23792.02,-16590.24,HAPPINESS
-20325.047,2077.1462,HAPPINESS
-35636.926,2129.9548,SADNESS
4379.174,2831.9746,FEAR
30419.855,-7275.2246,LOVE
27476.049,15496.923,FEAR
18352.059,10070.112,FEAR
1286.4587,-8600.433,ANGER
-19750.406,19816.016,HAPPINESS
