PC1,PC2,EmotionLabel
38.06178681118325,-12.649241800815489,FEAR
68.8861059429251,1.0660107517236739,FEAR
-22.10541002598968,55.84034364209044,ANGER
44.532531478256665,-7.595401648021355,FEAR
45.77233704532515,-10.355939530955432,FEAR
-37.22399463735065,-36.125115855068785,SADNESS
7.2615976358182905,32.729427168800946,ANGER
9.921874771692814,38.924568076063075,ANGER
-17.609081983172533,30.151550657704043,ANGER
-25.931950748764493,-0.14491997068511253,HAPPINESS
-5.631051988825401,36.07724596729975,ANGER
-27.872206764174823,-0.5256750446793319,ANGER
30.40982499343717,-0.38989425834634517,FEAR
-26.442483939308612,0.03371171436287668,HAPPINESS
-9.543738655152755,15.607355873421675,ANGER
40.687041732855896,-5.212182742395271,FEAR
-32.034425635389354,-25.784181322540135,LOVE
-16.357548001407395,24.968060858359884,HAPPINESS
-27.608898409372784,3.5569929273244085,ANGER
-31.55106160859349,-17.57315450780788,HAPPINESS
-24.943719226632716,3.1890560828463563,HAPPINESS
79.31695611821627,-32.92610960714708,FEAR
-31.204813959775663,-14.49574696270054,HAPPINESS
-30.730580836841604,-9.176634340953907,ANGER
-29.11301408064672,-25.687635136979086,SADNESS
62.4879254933528,-20.283798024588066,FEAR
-4.677606235539731,21.173274346848345,ANGER
-29.115577394692576,-7.048115510612892,LOVE
-26.952895277610782,-3.967542613623177,ANGER
-18.18267471387003,36.08262180539058,ANGER
-16.295090684747265,28.854647311173224,HAPPINESS
14.056209225498122,37.15455552381854,ANGER
-27.265353804029765,1.4611563964318393,LOVE
-34.46468548255414,-35.42672851116005,SADNESS
-30.221628355712483,-4.98365102422477,HAPPINESS
-9.61913285228734,7.739118265381265,HAPPINESS
26.014773430684166,15.4135176644565,FEAR
61.18184032851436,-3.0995944680248435,FEAR
-11.021004917673416,7.720482770207781,LOVE
43.541939160541155,-19.82902216957565,FEAR
-27.223461292845283,5.638888786661667,HAPPINESS
-15.07198904130961,4.592526845024828,HAPPINESS
-16.766708661395537,28.54935887700811,HAPPINESS
-26.820067439678645,1.8165103289649025,LOVE
45.29118897803834,8.57417476282091,FEAR
-24.033565210890487,17.841765950741802,HAPPINESS
-7.007099826037567,44.67299642780139,ANGER
-30.636727018892145,-11.329618786294148,HAPPINESS
-27.653016385992867,-5.952660939288194,ANGER
-26.788465979918108,2.7654868819673837,HAPPINESS
2.6229298892797743,-11.533883823426617,SADNESS
1.1884797111218717,27.361329186510552,ANGER
-29.865977440183325,-23.15854349034861,HAPPINESS
-25.409554439448613,-1.6887876280016876,HAPPINESS
20.33971335013186,4.87159654052568,FEAR
-35.21848162776815,-33.70859452633891,SADNESS
-29.173826198451913,-6.910733400095658,HAPPINESS
37.973174793924166,-14.947055784740616,FEAR
-25.593621422994243,8.1388863940359,LOVE
-28.466397523526954,-6.803264151954323,HAPPINESS
58.326739813531084,3.0677105020234308,FEAR
45.66333456363352,-2.4353140193884713,FEAR
46.02145567228185,3.304338986418351,FEAR
-27.785789435707287,-1.9440806841367042,HAPPINESS
26.449070764706157,-1.1426888099990968,FEAR
12.758134766218625,43.00370517279065,ANGER
-0.8655612212103492,31.038304331749885,ANGER
42.01211964472201,-9.261506534984946,FEAR
-29.49838794942322,-19.497414559024783,LOVE
-25.58359736343999,-23.014748559781452,SADNESS
-28.706847289891467,-10.054237456229924,LOVE
-20.31513734310311,5.32433249202208,HAPPINESS
-28.53155624853675,-24.349638791116817,LOVE
-29.503380162099486,-28.41860446038573,SADNESS
-8.010263561568859,7.880876272189184,LOVE
-13.64040808870443,30.03508711028406,HAPPINESS
-33.222650489417646,-25.769452923550563,HAPPINESS
-24.874233641949157,20.023538100171386,ANGER
1.2280667749354208,53.04626045362897,ANGER
-29.61323360495783,13.17588005509775,ANGER
65.8261310496791,4.6869486653972245,FEAR
-25.40743956804473,16.981053031705123,ANGER
13.027585459699942,66.45176527388227,ANGER
-29.8677222308916,-16.892064428031595,LOVE
-0.6419139515438843,32.520476391320386,ANGER
71.08659980058351,7.004769201006155,FEAR
-2.9748233410552523,51.15753919530113,ANGER
-26.35961179213008,-0.30232113097081026,LOVE
2.5120898306175192,-11.174933758223993,SADNESS
16.969986497524893,-33.60551120590767,FEAR
-38.30443912299014,-41.141995548479684,SADNESS
-29.913586317421668,-29.475646427671577,SADNESS
-24.513707189664878,-13.615803026827297,HAPPINESS
9.596923150949507,-10.002567486650157,SADNESS
-37.42877051889741,-41.325975812911786,SADNESS
45.81409868115333,-8.988661841887595,FEAR
1.3674296907754169,27.47140415460811,ANGER
-30.07127581280986,-12.205436311832468,HAPPINESS
-7.606028862846287,4.413687241171722,ANGER
-28.906016643546785,-11.077098582407316,HAPPINESS
53.481963396642904,9.611757293988042,FEAR
-25.811132943138507,4.381102467812269,HAPPINESS
55.91763041343558,-15.183464432110233,FEAR
23.223701724342583,-6.030884931623412,FEAR
2.4924306937732013,42.14502492857637,ANGER
-25.621536625282584,9.272933743627583,HAPPINESS
-30.548304755007653,-14.874483967797676,HAPPINESS
-30.838816743834027,-13.054165229916933,HAPPINESS
32.74739110378453,-7.4982351982314555,FEAR
-2.5616378417664336,58.597857791911004,ANGER
71.6108305091891,-4.52975397323922,FEAR
1.2697175893307815,55.02896527829315,ANGER
-31.7318313362626,-36.29109684259113,SADNESS
34.65425537850329,-8.36012976818433,FEAR
66.14712403479794,14.57304028364539,FEAR
-12.741856308351306,24.856836455217667,ANGER
-17.482585571625947,18.793429511814253,HAPPINESS
-9.542722894974975,23.84400924991032,ANGER
73.19182912824567,-20.324771677243287,FEAR
