PC1,PC2,EmotionLabel
-27.168361827857748,15.073411151224827,FEAR
4.030071759502025,29.31768868067122,HAPPINESS
-25.896666298963137,8.440975034438736,FEAR
-39.35568928598386,-2.436529806112997,FEAR
6.857490892723066,-25.638946841821774,SADNESS
17.888029601852292,32.470321857264835,HAPPINESS
19.124585044709043,-17.244467226936653,LOVE
0.2701203865894355,16.485119595947456,ANGER
-36.080264074332504,-3.7165891212898785,FEAR
32.98133007522635,-6.35572059161192,LOVE
13.971044158665716,-26.327321169412738,SADNESS
-53.68558397782876,-16.64246248232727,FEAR
7.9466473351465865,-5.812104276841453,LOVE
11.127406468794964,-16.27337467206113,SADNESS
-42.84631841240458,-4.6112942808214115,FEAR
-26.43701894395514,14.487466032504688,FEAR
5.483691345986051,-14.710492766711475,LOVE
-37.67370382273147,-6.492427231821647,FEAR
-4.996113988932948,20.516242196505218,HAPPINESS
10.458154023548989,33.04525994480228,HAPPINESS
-24.45457346209617,20.536832564451437,FEAR
-28.823211018083303,2.4064191023674635,FEAR
19.794966986061183,-12.699391870944503,SADNESS
20.899742726449,-11.151816835497865,SADNESS
15.122675466866308,-21.886330118464326,LOVE
15.829581293681205,13.457544349221076,HAPPINESS
-9.779501505504088,-21.02735638533095,SADNESS
19.331082962564125,-13.962305232976302,SADNESS
12.921608121616725,-28.27856077169523,SADNESS
17.890793279121205,-12.338869230105395,SADNESS
10.514378409613608,-5.601526686744066,SADNESS
-8.602223760594415,-17.54532476053321,SADNESS
-11.273102148917975,-21.18631677460007,SADNESS
-27.397894033843187,-7.643619721391932,FEAR
-5.641093705067974,-5.793638841210004,SADNESS
13.94225189341828,9.535339811727283,HAPPINESS
-36.695670503965175,16.03657680062267,FEAR
21.83899010825444,-2.8335547519956883,LOVE
10.28903232401557,-27.3607937137301,SADNESS
-46.74983253889381,7.580234053098081,FEAR
1.8511665008511367,-11.038041472318142,SADNESS
5.614518165497762,-13.39354265654454,LOVE
24.780084208962194,18.56197831623971,HAPPINESS
10.153309195741187,-7.862632865352548,SADNESS
14.482379497899565,-25.94176815598794,SADNESS
8.566157044702969,-18.142227343534213,SADNESS
14.514445781091315,-26.548709784534953,SADNESS
12.261388132147719,17.937175464746595,HAPPINESS
20.719690433149417,-9.295889166001444,SADNESS
-32.13448235305738,1.281998158142768,FEAR
2.1208190443219426,7.5502351329232855,ANGER
-44.38874691844448,4.595607515664987,FEAR
19.26757420188222,-5.20471266738328,SADNESS
26.133351598089803,-11.204587483694386,LOVE
31.22510547365509,16.757429200905438,HAPPINESS
11.724346269138985,3.7347521404335637,ANGER
1.7418205331647592,25.543961514821028,HAPPINESS
16.61598525948329,14.51918804445037,HAPPINESS
17.610173906037755,2.4520761150810664,HAPPINESS
7.81552165229783,2.6744200519351313,ANGER
-32.97420011621255,-0.830521166183118,FEAR
-38.01266755030884,3.5119543741787513,FEAR
-5.115118060572803,28.835542522514263,HAPPINESS
-6.119293239606812,-7.746740407873293,SADNESS
-33.554218239665914,11.123570220829915,FEAR
-10.75419230233544,-26.84903427950081,SADNESS
-27.626443666983132,-4.905754350831504,FEAR
-12.407066990103765,18.305351695288714,HAPPINESS
-4.339169991891335,-3.0799126107405854,HAPPINESS
-42.0968429296536,4.817850176766958,FEAR
-16.527648223294868,-11.39451306321752,ANGER
-31.299074319668193,7.1065540082768175,FEAR
1.133072127678214,-15.159800869295502,SADNESS
22.696069624025924,12.541135325600788,HAPPINESS
-27.955109285826843,-6.2880787961508595,FEAR
-20.288163236522802,14.126812709961621,FEAR
17.025300727680143,-17.150508465361067,SADNESS
22.863891528122174,26.67320624967018,HAPPINESS
28.934020505661984,-12.98740911669524,LOVE
6.6903705885838765,-2.6909455792978356,SADNESS
-24.48557800780094,-21.295596826407003,SADNESS
21.75956572824308,-12.06114503490247,SADNESS
27.52060936278282,9.68365658511166,HAPPINESS
-35.984750318980744,-12.306472756036836,FEAR
22.396786388004696,9.536476259818393,HAPPINESS
22.02623288620888,12.240635493392812,HAPPINESS
-29.44465020012362,-0.1735631971108944,FEAR
-7.681095818139527,-0.24939707957572566,FEAR
-22.733863365610347,14.783528313179403,FEAR
6.874249423513483,-17.88613446477473,SADNESS
-11.378713352096561,-18.890150115058827,SADNESS
7.715984093925126,-11.498692007773315,SADNESS
13.883826926990373,-24.450595639273427,SADNESS
29.7649943129869,0.09013942489993632,LOVE
-4.154233157761463,7.001391466831537,ANGER
10.797173822290986,3.188394367342738,LOVE
19.160246249270802,-26.05461708960272,SADNESS
-9.889216767158338,11.948600313014847,ANGER
3.9147053009410584,20.84472792087369,HAPPINESS
-24.85212335773708,7.005804703504944,FEAR
1.5550792935322368,30.235076913125056,HAPPINESS
10.555981410493914,-2.963886148732218,SADNESS
3.3392061637220953,-9.752416095719912,LOVE
-39.7504324502382,-16.750425091790724,FEAR
-36.318374499611515,-1.2422609340542934,FEAR
15.415091242781038,-3.7523957874508085,LOVE
-24.856107800930566,10.009128677093969,FEAR
10.945158498709098,20.55563074742993,HAPPINESS
9.77368206449061,-14.215960612571308,SADNESS
-24.31277394212985,5.94906517128679,ANGER
-38.07621873440776,8.84902829790169,FEAR
18.498756116551846,-10.382064164724284,SADNESS
23.64457579560026,18.157696447824552,HAPPINESS
28.810799947952688,8.500121863545495,HAPPINESS
-17.02850113440157,-16.623704004877954,SADNESS
10.658638726170926,27.541348655611515,HAPPINESS
10.594015932447176,-7.203446332817016,SADNESS
-6.12240664637431,18.32089819036058,ANGER
-6.239322180548097,17.23338572900934,ANGER
16.54922097344074,23.076250164241166,HAPPINESS
