PC1,PC2,EmotionLabel,time_offset,subject
0.17236942203618752,0.17998136330574385,SADNESS,5574,sub-15
-0.13866154233857483,-0.6679775597929757,SADNESS,6942,sub-14
-0.42405113235703856,1.4388465410240303,SADNESS,3064,sub-04
-0.9331772334699919,0.030523218766257465,SADNESS,2066,sub-05
-0.05503626362129527,0.04777001828741731,SADNESS,772,sub-12
1.4041006480212166,0.8475424843627676,HAPPINESS,4496,sub-14
0.17012120664777186,0.19339537159459202,LOVE,5636,sub-03
-2.734786461741795,1.3901336949329308,FEAR,2728,sub-11
-0.1888076361952465,-0.7457689531417706,SADNESS,6910,sub-15
-0.40100655197681256,0.0694411035059777,SADNESS,2128,sub-19
-1.122311859243516,1.3603695681432046,FEAR,940,sub-05
-1.1805565288264763,1.4337499713567743,FEAR,1218,sub-01
-1.5741334188064953,1.7868960779666856,FEAR,2696,sub-13
0.7514571935058645,-0.18273843075007132,LOVE,6702,sub-05
-0.6943070635588805,1.6713801004364723,ANGER,910,sub-04
0.21408080616052502,1.7784679468612516,HAPPINESS,3564,sub-01
-0.11129573616568036,0.024459444917513323,SADNESS,762,sub-12
-0.6723944470989014,0.7974059506743371,SADNESS,3056,sub-05
0.213111114915736,1.3223364192406728,HAPPINESS,990,sub-14
-0.020708972812731537,-0.6924360868669145,SADNESS,6938,sub-18
-0.34774855410096306,-0.01392877445900966,SADNESS,1872,sub-06
-1.0181631527536241,0.8409010564180569,FEAR,2966,sub-05
1.172455887209327,0.44770437975341876,HAPPINESS,3958,sub-20
-0.3464249114722863,1.5531052335837106,ANGER,3650,sub-16
-0.12600987510352946,0.11209178948586543,SADNESS,5576,sub-06
1.4445128031110899,1.2949037638800667,HAPPINESS,654,sub-06
-0.1015926449672869,0.5963322716934198,ANGER,756,sub-12
0.612270055006179,0.4068640467179038,ANGER,3676,sub-09
1.4950915171669443,0.9924760502803172,HAPPINESS,4356,sub-05
0.03875748077945199,1.1183159786280015,ANGER,3664,sub-04
-1.7200583491840988,1.0251327969877784,FEAR,2694,sub-04
0.3366653266575805,0.9395930847624333,ANGER,3668,sub-11
0.404323403984328,0.8435406980705963,HAPPINESS,206,sub-02
-1.9077425704396018,1.5679211704414164,FEAR,2744,sub-07
-1.7731780719067198,1.0076178018695676,FEAR,1210,sub-14
1.201155130915138,1.2070625333378566,HAPPINESS,6528,sub-15
0.7966084975013756,1.6441314328735241,HAPPINESS,3570,sub-19
-0.6794439213520295,0.37284423468941996,ANGER,2016,sub-14
-1.3184012854170157,1.5867417416223035,FEAR,2674,sub-17
0.6295841870307558,1.2117119276912098,HAPPINESS,3570,sub-04
-1.522463859708801,0.9322699089055859,FEAR,1234,sub-14
-2.01546770754402,1.092126504605521,FEAR,2694,sub-02
0.8723753189027814,0.961074741769885,HAPPINESS,3748,sub-06
0.23997447717600273,1.0595869889294347,ANGER,3642,sub-03
-1.1148471762646117,1.5929246549338012,FEAR,946,sub-14
0.8929404987982982,0.22566643393486696,LOVE,6698,sub-08
-1.230632427875839,1.3490876712389264,FEAR,950,sub-17
0.6752239282581001,-0.590138789387792,SADNESS,5722,sub-07
1.027692983466461,0.11215304332953992,HAPPINESS,4698,sub-09
-0.17561221683963166,-0.8056871214969125,SADNESS,6940,sub-08
0.16230565401742694,-0.39344392762594255,SADNESS,6854,sub-01
0.8069852227296206,1.5554512038951436,HAPPINESS,3584,sub-05
0.3499721373623604,-0.6401045675559537,SADNESS,6822,sub-20
0.8969428666855533,0.4356249335886006,SADNESS,3830,sub-05
1.025277395274676,1.1446163937822067,HAPPINESS,3578,sub-12
-0.7844867763461936,2.2350123708031555,FEAR,942,sub-15
-1.1075901647318105,1.7369358829498676,FEAR,1190,sub-13
-1.20551785194329,1.453670259350646,FEAR,2914,sub-01
-0.48979299113488717,0.6491590409099466,SADNESS,3054,sub-18
-1.430072736260316,1.6614755084596413,FEAR,2740,sub-01
-1.8177626707333991,1.4523545715874182,FEAR,2908,sub-13
-0.37362357673500585,0.3892908539782386,ANGER,2006,sub-13
1.2137672762671445,0.043409615442361264,HAPPINESS,3960,sub-12
-1.2860485634516314,1.4859973936128739,FEAR,1232,sub-08
1.1527701373475705,0.6919639855498293,HAPPINESS,5412,sub-20
0.09064607507141698,1.1738917922685275,HAPPINESS,3586,sub-02
1.2706035774820632,0.9956032651126251,HAPPINESS,6538,sub-06
0.15377162886732865,0.09010492043930513,SADNESS,6438,sub-18
0.9109518267245911,0.7424531786473727,HAPPINESS,4488,sub-08
0.6269178486611954,-0.3568271573534368,SADNESS,5590,sub-05
0.2558040817915037,-0.49900837276082,SADNESS,3794,sub-02
-0.8145372367427787,1.2202137341653383,FEAR,1232,sub-03
-0.2637351435655616,0.05746410704036326,LOVE,1982,sub-03
-0.562475151259813,0.6994212393538546,ANGER,2018,sub-01
0.13966052365411055,-0.5917860459866399,SADNESS,5600,sub-07
0.10770724154530732,0.3044732279711886,LOVE,6986,sub-04
-0.4707757683186509,1.4713027795563312,FEAR,1190,sub-07
0.9817948531471378,0.5895315311006791,HAPPINESS,5494,sub-11
-0.7906233968980432,-0.21883532250503987,SADNESS,2138,sub-15
0.40332467188710347,0.25065263117926034,ANGER,756,sub-06
0.9860386799995211,0.2914613832223697,HAPPINESS,4944,sub-03
-0.15299843641512692,-1.0438933968141662,SADNESS,6862,sub-16
0.02964611000519879,-0.9304377353718576,SADNESS,6904,sub-09
0.20207773087833256,1.0228600116794344,ANGER,368,sub-01
-0.32756098498591196,0.29846598169591626,LOVE,1976,sub-12
-0.29388194497866604,-0.35260447160439634,SADNESS,6848,sub-06
-0.25974708201595287,0.9363836186294958,ANGER,3178,sub-09
0.7841929275513164,1.0679469146073115,HAPPINESS,658,sub-01
-1.9815060982714223,1.4082752422324245,FEAR,2736,sub-12
0.5495441833321015,1.041020544705107,HAPPINESS,3550,sub-17
-0.9754888891221166,0.9318587772005019,SADNESS,1368,sub-12
1.3297274726704371,1.0511122741248786,HAPPINESS,5454,sub-05
-0.4359181199525059,0.5668219710890786,ANGER,1338,sub-13
-0.3810001978506018,0.3596401831609486,LOVE,2532,sub-05
0.2657127549254754,-0.6942990584336103,LOVE,5632,sub-07
-2.025044921032571,0.6749883284561448,FEAR,2980,sub-11
-1.3000834328263677,-0.005464951422478018,SADNESS,3042,sub-04
1.1567335204312084,0.8265424588130525,HAPPINESS,5088,sub-06
0.5117165298345668,0.008008269232095697,HAPPINESS,5498,sub-08
-0.481970421573665,0.14615104757591893,SADNESS,2126,sub-09
-0.7123088826946401,-0.09392541417007012,SADNESS,2142,sub-12
0.7784458674402397,-0.300415970819597,HAPPINESS,4950,sub-17
0.3204613283115843,0.47961982150477156,HAPPINESS,6384,sub-16
-0.3121130472705026,-0.7477179512322006,SADNESS,6844,sub-08
0.3220696625132774,1.0150311148300823,ANGER,3658,sub-11
0.02878386707899069,-0.6471215285628827,SADNESS,6906,sub-20
1.2472797065085126,0.8637047706163318,HAPPINESS,4508,sub-02
0.21022773172390044,-0.4382497308269025,SADNESS,6834,sub-12
0.14621574814056296,0.8768791192701414,HAPPINESS,3098,sub-14
1.54956921316631,0.37979456858110877,HAPPINESS,5302,sub-07
0.21876989601034968,0.306288592917259,LOVE,812,sub-03
-0.931705105330941,0.5928169687571372,FEAR,2958,sub-17
-2.2408354708178067,0.9948699055559599,FEAR,2700,sub-08
-0.0965084126959129,-0.07014266549086766,SADNESS,6918,sub-03
0.32092565419861563,-0.3452488865096555,SADNESS,6776,sub-05
-0.9116667069323475,-0.05927277255929759,SADNESS,3054,sub-13
-1.0828915622992692,0.1170236663757816,SADNESS,3056,sub-17
1.3305082566727522,0.5707146443684039,HAPPINESS,4510,sub-13
-1.5001108093208115,1.670604248334586,FEAR,2970,sub-06
-0.35801557788631383,1.6690088227105575,FEAR,958,sub-09
-0.731658944431193,1.2763080342806015,FEAR,2658,sub-17
-0.2636829964347299,1.042513488214311,ANGER,1670,sub-02
0.8906983681942073,0.07949919737294087,LOVE,5418,sub-06
0.4872960137324098,0.30996372777081616,HAPPINESS,3744,sub-17
-0.09841389770015038,-0.15760408801643175,SADNESS,5736,sub-13
1.4663311960109184,0.6470774444621674,HAPPINESS,5178,sub-13
0.9673047097893479,0.10365041890785714,HAPPINESS,5286,sub-13
1.2296636752719048,0.4100328020363984,ANGER,4110,sub-20
-1.7233827827521002,2.4553549054065997,FEAR,2746,sub-16
1.1318871504154067,0.7238503664643428,HAPPINESS,632,sub-13
-0.3732915007437477,-0.7301093487578463,SADNESS,6814,sub-15
1.2481746105321703,0.6982507660806615,HAPPINESS,630,sub-14
-0.8566280937506769,0.2997901439732394,SADNESS,1352,sub-17
0.7780065693436485,-0.48048620445958934,SADNESS,5474,sub-15
-0.5109781964992277,0.789001174180476,ANGER,2012,sub-07
0.9174480224455105,0.4486564333797953,HAPPINESS,5508,sub-02
-1.45500323801058,0.1124299550361986,SADNESS,3046,sub-04
0.08738789861744471,0.8725449982513273,LOVE,1774,sub-04
-0.29114200816135655,-0.7360998111808388,SADNESS,6900,sub-14
0.720034627736614,-0.0718806951161733,HAPPINESS,4700,sub-12
0.3847891751354296,-0.4738775057842193,LOVE,6988,sub-20
0.8737428588762156,0.9036380658371753,ANGER,370,sub-04
-0.006510358107337607,1.348982259810857,ANGER,3662,sub-06
-0.02201984330096684,1.144832332684217,HAPPINESS,1556,sub-17
-1.0994343035520007,1.2891657604054112,FEAR,2974,sub-01
1.2027079645034455,0.8422868606420535,HAPPINESS,4492,sub-03
1.150140061500247,-0.28844128309937694,LOVE,6258,sub-11
-0.2994544606962155,1.4918182971707243,ANGER,3644,sub-08
0.49967691758883115,0.393340099269671,LOVE,3730,sub-03
-1.56952313907863,1.5994002600001327,FEAR,2664,sub-20
-0.2785280232434826,-0.3802871928054786,SADNESS,6822,sub-04
-0.8773380583383124,0.8473377588834746,FEAR,3002,sub-07
-1.0520290777845345,1.2213025566620743,FEAR,2980,sub-19
0.4300736944323789,0.25470740912058926,LOVE,6360,sub-13
0.3221805672874126,1.9510968193149747,HAPPINESS,1516,sub-09
-0.31340126477095936,-0.7873534467078515,SADNESS,5736,sub-08
-1.8246116719549492,0.9707727357003579,FEAR,2950,sub-16
-0.37319922940822614,0.1786813908812619,SADNESS,2086,sub-19
0.6311086501887552,0.729972106304748,LOVE,6508,sub-19
0.29535520927206327,-0.20592289243511816,LOVE,3864,sub-11
0.5265264241932982,0.01019306314154532,LOVE,6262,sub-12
0.08769265658857867,-0.47835086064941,SADNESS,5716,sub-09
1.2268250493549246,0.5902353043004556,SADNESS,4710,sub-19
0.19659810971472955,-0.6832818835724264,SADNESS,6874,sub-18
-0.8397294625950514,1.4219341055389163,FEAR,1222,sub-01
0.8567721344274756,-0.0765908182164717,LOVE,3862,sub-13
0.9101251187967876,0.47943332619609674,HAPPINESS,668,sub-14
-0.014055177120574575,0.018767369086275253,SADNESS,6424,sub-01
1.2157661660569246,0.6833870634913927,HAPPINESS,5178,sub-08
0.421100209249783,-0.44128161573931357,SADNESS,5574,sub-05
1.2780984755571811,0.24850923563953378,ANGER,4106,sub-20
1.8444013327129691,0.7358369628792422,SADNESS,5314,sub-18
0.9821208564231867,0.9362232612389092,HAPPINESS,6218,sub-02
-0.7323484519342403,1.5291669069325757,FEAR,2682,sub-03
0.013933306306948149,0.0953379251751945,LOVE,1976,sub-20
0.5819250972463882,0.2574790778622687,LOVE,5956,sub-09
-1.0503168846772117,1.3870429898460044,FEAR,1462,sub-05
-0.5285654906569434,0.35681765165956303,SADNESS,1878,sub-07
1.5288239660274592,1.234283899980443,HAPPINESS,6546,sub-09
0.2351085073673867,0.2967035560820657,SADNESS,5568,sub-03
-0.9891019980373178,0.623457970968192,SADNESS,1354,sub-12
0.4937406317322382,-0.7465799636219915,LOVE,5418,sub-17
-1.3745926673007878,1.3038523091397165,FEAR,2694,sub-15
0.4676294907185777,-0.13547259845261087,SADNESS,5002,sub-03
-1.6066494367058983,2.02216043812781,FEAR,2828,sub-15
0.04864273436394685,0.6802093525373957,ANGER,3668,sub-14
-0.15433340616562966,-0.2572975261207121,SADNESS,760,sub-09
0.706473470940375,-0.19527648883533708,SADNESS,4964,sub-19
1.206503000658535,0.03856937377758055,LOVE,5428,sub-09
1.076775357844899,0.6018830174864664,HAPPINESS,5502,sub-07
0.7064659000103182,0.2782151967937426,LOVE,3728,sub-13
-0.023639286847305863,-0.8886092269548416,SADNESS,6886,sub-07
-1.4157888789272275,1.8362585812654242,FEAR,2906,sub-19
0.6291891910797865,-0.5421085299366019,HAPPINESS,4944,sub-17
-0.1253197257132823,-0.8948001432280295,SADNESS,6878,sub-07
-0.7638679159336607,0.7781831624274372,SADNESS,3068,sub-19
0.5951188643594851,-0.2750223357633754,LOVE,6726,sub-14
1.2522145157806177,0.21069268164373875,LOVE,5422,sub-15
0.6907884523470007,-0.6117182626096089,SADNESS,6764,sub-20
0.023424851034274077,-0.2559687691290803,LOVE,5658,sub-09
0.5460378971549879,-0.5458354881650276,SADNESS,4964,sub-07
0.20490782600492868,-0.474542332587988,LOVE,5658,sub-07
0.006565577418430796,0.9749395979926112,ANGER,3668,sub-04
0.7351286204421222,0.22969277951265876,LOVE,3730,sub-02
1.1689983672517783,1.0339056663907518,HAPPINESS,6224,sub-18
0.554168369971127,0.9353723745321466,HAPPINESS,6384,sub-01
0.9410974883091816,0.14341308960458762,LOVE,6258,sub-15
-1.611943817247915,1.191633737940089,FEAR,2938,sub-09
-0.04014086894595915,0.16147908406896472,SADNESS,6428,sub-04
0.25615804719498925,-0.01293500537598869,SADNESS,6436,sub-18
-0.5187681887778104,0.7573647604452054,SADNESS,3062,sub-03
0.964997760785202,1.575069492714561,HAPPINESS,3542,sub-07
0.7078000483993889,0.4392372390398978,HAPPINESS,6498,sub-09
0.6693031250879138,-0.44929342418474755,SADNESS,5566,sub-14
-1.1573322012624692,2.795621830081697,FEAR,2662,sub-06
-0.44002299315780813,1.7954962992767807,ANGER,904,sub-15
-1.4513502178840776,1.0431439941684948,FEAR,2992,sub-11
0.13567054856775912,0.8121485990542778,LOVE,6366,sub-09
-0.12319423195864414,-0.29728059608520735,LOVE,6780,sub-02
0.8689899255398826,-0.001563135856081808,LOVE,5428,sub-07
0.06967762430226207,-0.02171568700047387,SADNESS,3788,sub-17
0.6034323052987599,0.1460781311710988,LOVE,4682,sub-08
-0.9782833215457547,1.8839343553454189,FEAR,2704,sub-18
-0.33939188637757756,-0.48076842513953155,SADNESS,6840,sub-13
-0.6772103218460145,-0.13667070775791385,SADNESS,2144,sub-06
-1.5584584752582167,1.3378037008367167,FEAR,1226,sub-05
-0.9067172911333709,0.6093907928600636,SADNESS,1354,sub-01
-0.0011371858130195841,0.3500162492155521,LOVE,1978,sub-18
-0.25936455292138466,1.8287251842997694,ANGER,3630,sub-20
-2.5906690616594528,1.230638227596039,FEAR,2918,sub-11
-0.009721804516687717,-0.7742258203955343,SADNESS,6894,sub-09
0.700405459194484,-0.2597922894151512,LOVE,3868,sub-14
0.8552316876244733,0.7201378641985599,HAPPINESS,6582,sub-03
-0.4397276494317934,1.3277922160264277,ANGER,3644,sub-16
-1.957419884558696,0.7948584786056302,FEAR,2960,sub-16
-0.472351938728998,0.5672451990567323,ANGER,2018,sub-13
0.717629821400853,0.5868464654651762,HAPPINESS,666,sub-09
-0.009453047109766416,0.07851355231064669,SADNESS,5756,sub-15
0.48657173702457523,-0.8238308459330682,LOVE,6698,sub-17
0.8419508760580351,-0.11718566455414035,LOVE,5640,sub-05
-0.07985564765859615,0.09723511231137216,ANGER,2000,sub-08
-0.21914945001549163,0.8527357593647401,HAPPINESS,3100,sub-11
0.6349854904903183,1.6223758388456226,HAPPINESS,3570,sub-05
0.3264548270744559,-0.17678076409359184,SADNESS,3786,sub-13
0.8155133794571192,-0.332706774934471,SADNESS,5754,sub-20
0.1591258085405745,-0.0002459196155404236,SADNESS,4968,sub-04
-0.6932174595606659,-0.09235607502408073,SADNESS,2126,sub-07
0.8622799922200572,0.21929951157048835,LOVE,6252,sub-08
0.04820436560001032,-0.6185834913618444,SADNESS,6944,sub-09
-1.5709100114439558,1.6229068496855257,FEAR,2928,sub-06
-0.1103952318101377,1.5617430073523366,HAPPINESS,974,sub-08
1.125643452992899,0.3335447533562913,HAPPINESS,656,sub-11
1.6313254184436574,0.9391541922008234,HAPPINESS,5300,sub-06
-1.4703302624287293,1.5642644563937562,FEAR,2940,sub-13
-0.06712558808296906,1.544815535755043,ANGER,3600,sub-07
-0.2793149756742209,-0.658355070476199,SADNESS,6814,sub-08
-0.33175264982541425,1.3697930513105745,FEAR,6372,sub-15
-0.6387332103038463,0.3495008229842876,SADNESS,3120,sub-14
-0.686549225086835,0.4475757841832063,SADNESS,3038,sub-05
1.4591252361397014,0.024605037633316226,HAPPINESS,5172,sub-07
1.589061695925736,0.1469484006418976,HAPPINESS,5506,sub-20
0.9600300466999967,0.291655108459887,HAPPINESS,4626,sub-16
0.30985854004584773,1.3231454324850378,HAPPINESS,986,sub-13
0.23087149513596825,0.14126203968274834,LOVE,5638,sub-03
0.2952718449190174,-0.6600945269942736,LOVE,6786,sub-08
0.9170088358247812,0.20907311412926546,HAPPINESS,3746,sub-15
0.8511594356260196,0.5436611086901474,HAPPINESS,6042,sub-14
0.26616886649817734,-0.08790491305682883,LOVE,806,sub-12
-0.29381444040074606,1.744246200138844,ANGER,914,sub-19
-1.2112031478161294,1.2875340741295855,FEAR,2936,sub-20
1.466632586021586,1.1900025015564528,HAPPINESS,4896,sub-05
-0.8426515919153313,0.47552440594528195,SADNESS,3046,sub-06
0.12372254016097964,1.7165735171357006,HAPPINESS,1646,sub-01
-0.5995366928031524,1.3633048607636562,ANGER,904,sub-19
1.1857068407221436,1.3450555292106823,HAPPINESS,4496,sub-19
0.44475308537068764,0.6003651137412278,HAPPINESS,6382,sub-04
1.4180717184617389,0.6595726761629284,HAPPINESS,4896,sub-19
0.22015354510351254,0.8994065857930229,ANGER,3664,sub-03
0.22149106564593513,-0.12049547388255744,LOVE,5646,sub-04
-0.11951677653277133,-0.699354023786642,LOVE,5652,sub-17
0.7624759438487533,1.4762036731233439,HAPPINESS,6284,sub-06
0.21386200341477804,-0.44566669667754144,SADNESS,5760,sub-09
-1.6375089724040892,1.0215109272686467,FEAR,2998,sub-02
0.8560254865869926,0.25259618537269113,HAPPINESS,4900,sub-02
0.9089517248020635,0.651019021059509,HAPPINESS,5288,sub-04
-0.4308885149045337,-0.25712226969214086,SADNESS,6872,sub-06
-1.6110639471077517,1.3607204171296596,FEAR,2940,sub-17
-1.1073331124637606,2.403320800037708,FEAR,2740,sub-06
-0.38888182254266634,-0.16622902422471703,SADNESS,2066,sub-19
-1.9665358455188304,1.3105237905388774,FEAR,2734,sub-12
-0.3374947259075421,0.4572848729259888,SADNESS,6436,sub-06
-0.539227054941248,0.04302729184630333,LOVE,1978,sub-05
0.06047257974412079,-0.7536342744249636,SADNESS,6912,sub-09
0.16411980315823588,1.8020717090248288,HAPPINESS,980,sub-04
-1.6079357826360197,0.23299292095272559,SADNESS,2106,sub-16
1.138008702220189,1.0510967151760222,HAPPINESS,6532,sub-05
-1.475104761460658,1.71672449413328,FEAR,2716,sub-01
0.2448071288619582,-0.33185211449048924,SADNESS,6896,sub-19
0.11801044256344191,-0.6845480714298159,LOVE,6986,sub-08
-0.8442029029382155,0.04953969934082941,SADNESS,1368,sub-15
-0.27193905421288855,0.6483000193097114,HAPPINESS,3096,sub-11
-0.14776188863484876,0.33844523109994346,SADNESS,6430,sub-01
0.9878344464063589,0.6143618031694708,HAPPINESS,6532,sub-04
0.231568300517328,-0.3673338232414547,LOVE,6724,sub-08
0.7379145519716722,0.9473229838875538,HAPPINESS,208,sub-14
0.46673283512604163,-0.2104437709978986,SADNESS,3826,sub-12
1.123716171337072,0.7926423400332981,HAPPINESS,662,sub-16
1.1803607878074276,0.6352096816217822,HAPPINESS,6528,sub-14
-0.2613801468207843,-0.8213541601183695,SADNESS,5756,sub-17
0.6136112060410392,-0.2929467375860087,SADNESS,4970,sub-20
-0.014915818367666544,0.13848461367256046,LOVE,1996,sub-13
0.2113443484572987,0.5384453309724911,LOVE,6260,sub-03
1.5782680145993147,1.0145489474617493,HAPPINESS,6208,sub-05
0.44223830274092835,0.08794312595233607,SADNESS,5008,sub-01
1.3170510933225144,0.8716761952538234,HAPPINESS,6560,sub-06
-0.4916223069556381,1.9232596813959322,ANGER,914,sub-09
-0.13029743281191397,-0.49410619601504085,SADNESS,5722,sub-08
-1.3630444291471737,1.312248626241973,FEAR,930,sub-14
-0.446078983068042,0.9084418481737798,FEAR,6376,sub-12
2.0424537532552653,0.6487552041560589,HAPPINESS,5448,sub-15
0.431543841474553,1.5362807004871675,LOVE,6502,sub-06
0.12863122090843174,0.02867898999204686,SADNESS,3796,sub-19
-2.235358153376606,1.1895243204667143,FEAR,2708,sub-08
0.6158577193216521,0.00817184465882498,LOVE,6704,sub-12
-1.1301900392857107,1.3662508905964357,FEAR,1218,sub-17
-1.093129992792562,1.4523318397628178,FEAR,1224,sub-01
-2.2211061401564236,1.0350236548066278,FEAR,2734,sub-02
0.1821066124191872,-0.7404934939710905,SADNESS,6888,sub-20
-1.1601351332348475,0.9983010320900748,FEAR,1464,sub-17
-1.1494390050713685,0.6141933760103991,FEAR,2958,sub-15
0.2282687742356842,-0.47524546561685155,LOVE,6728,sub-18
-0.35842019291604627,-0.31913319151139413,SADNESS,758,sub-08
-0.43543220637264995,2.164141671860803,ANGER,902,sub-08
0.9747786948667989,0.9360629902627164,HAPPINESS,4032,sub-02
0.7589585666395683,-0.03345982899207348,LOVE,5644,sub-19
-0.3698434826113937,0.02456086022875151,LOVE,1990,sub-17
0.6175855511044342,1.702608138352394,HAPPINESS,3550,sub-14
-0.31702479837555836,0.0719302924774232,SADNESS,6840,sub-05
0.3611466944797868,-0.3496387552694873,SADNESS,6816,sub-19
0.03225217126370877,-0.6134548331258752,SADNESS,5752,sub-09
-0.27649579921795636,1.7288891405923872,FEAR,6376,sub-09
0.8294805347502348,0.5110674215108925,HAPPINESS,3734,sub-14
0.49736356015578836,0.9237168551173862,ANGER,3506,sub-02
0.3689729385085058,0.4837748703233737,HAPPINESS,6540,sub-17
1.4736385484387924,0.8537220923559797,HAPPINESS,652,sub-07
0.037339820680972156,0.04494343066845854,SADNESS,6864,sub-03
-0.8213930923524817,2.265799086980051,FEAR,1462,sub-11
1.6508359178537189,0.8581043141085968,HAPPINESS,6526,sub-19
-0.07120912109740603,-0.676317319077476,SADNESS,6908,sub-20
-1.1107870327831306,1.5834938219686494,FEAR,1236,sub-07
-0.13917764612959865,1.5795661350005523,FEAR,2654,sub-19
-1.4992388549399263,1.0206415921336751,FEAR,2826,sub-05
0.6791459423933334,-0.32866534652724033,LOVE,5628,sub-18
0.06630897442893234,-0.3394710974597126,SADNESS,770,sub-08
-0.21833797213528378,2.7337944958999794,FEAR,948,sub-07
0.3878115406824731,2.0570879856871667,ANGER,3642,sub-06
