PC1,PC2,EmotionLabel
13.814193771659893,-31.72473623605737,SADNESS
15.225662779399315,-17.863845676839848,LOVE
15.921742095622072,-30.8756116907092,LOVE
17.816401968699623,-21.954112626189364,SADNESS
-24.843379120497403,5.304291516104461,FEAR
-24.72967334517687,8.940327202901573,FEAR
23.13016695009414,-32.75255555204856,LOVE
-27.933154368857817,9.328913761135736,FEAR
-15.097948837075794,-11.870288240363772,LOVE
21.75069638952016,-21.46635391166733,SADNESS
-26.45198007461085,11.7871079399074,FEAR
-11.841985093330571,13.776526102612902,SADNESS
-18.198755648642173,-12.630629979513271,SADNESS
-16.046367119805694,46.01831923209268,ANGER
23.867094633387804,-26.73605930446454,SADNESS
20.67388980884677,-28.744568129553308,SADNESS
-22.588694149440244,23.6945357874188,ANGER
-22.855591444408166,28.46302001093938,ANGER
0.9786725558403003,-0.9128330647983163,SADNESS
-20.102942357722238,4.0055724719520445,SADNESS
-15.612251125920675,2.3819386959857614,ANGER
32.09924952898293,6.711794310861522,HAPPINESS
-11.427448805607082,33.59004512898122,ANGER
26.858757011452177,-25.976513706167115,LOVE
19.138674264302924,-18.060209748844965,SADNESS
20.648804480045847,-17.494106035650358,SADNESS
14.553333200593304,3.7614482520051995,ANGER
33.098749215148985,4.198327423398978,HAPPINESS
-35.02441836529678,4.783214150222218,FEAR
27.759592531810778,13.85334341860507,HAPPINESS
-36.0164349861424,2.832579030410999,FEAR
16.25116274259324,-32.18954603682614,SADNESS
22.27051576444469,-30.059633225123616,SADNESS
-12.967191173159241,-4.025654394444216,SADNESS
-30.331997338878807,0.7050827549710078,FEAR
-17.658607763630776,11.901508696750378,ANGER
29.359852321046226,3.2184017958441955,HAPPINESS
-30.694944599013798,-2.0545687261441317,FEAR
8.20915058957101,-17.829033540719227,LOVE
-17.114327244467447,-11.73034478805333,LOVE
-36.42371176550529,1.1037439163981242,FEAR
-11.4981486371319,-9.010447999685683,LOVE
-22.841696779078266,23.166167019078195,FEAR
-25.10903586050599,6.5311131629166805,FEAR
-19.82769249482864,31.19904090804628,ANGER
32.00242197062241,5.641430876080802,HAPPINESS
27.586659791340225,-0.8677100854343403,HAPPINESS
-8.407336310120638,53.04410256665693,HAPPINESS
4.945096711786553,-2.3676383320958023,LOVE
-14.246536956440282,29.800815082268592,ANGER
19.34101969089373,-26.013917668963213,SADNESS
-11.296046951132883,26.3408355696005,HAPPINESS
-6.8790628710666395,18.47623485470579,HAPPINESS
27.879271255971997,2.711988575475013,HAPPINESS
-22.879093145202585,8.623290775215793,FEAR
24.408861445720927,4.703533228303884,HAPPINESS
-17.928694256406864,5.347930862001272,SADNESS
-16.490005574321657,-9.336236186891657,SADNESS
23.74006484968682,-22.891373805483177,SADNESS
21.468295597801287,-25.596649776122927,SADNESS
-30.543819674606123,-0.9123549398327622,FEAR
-6.191827055439297,54.34985638056399,HAPPINESS
27.587569249476662,-1.4989912728759505,HAPPINESS
-31.789584935051092,3.5170189026190224,FEAR
-10.330644924070343,30.938810953057803,HAPPINESS
-22.018851981254805,26.344898446373932,ANGER
-25.00208614832438,8.136813849971212,FEAR
-13.842262106929073,-9.197987582316149,LOVE
35.500760979549,14.588213965452642,HAPPINESS
30.805976436309653,19.506560067641836,HAPPINESS
-14.096587649583975,35.24787068569233,HAPPINESS
24.799552369046136,-24.204850617121927,SADNESS
-25.948423753182077,10.61375809617154,FEAR
-25.23048111838901,12.488400392004303,FEAR
28.51153556605575,3.7892142002160094,HAPPINESS
28.040387650798586,7.07494206469749,HAPPINESS
23.28838024573517,-24.88023469410795,SADNESS
-15.031960813248748,34.67158125414465,HAPPINESS
-29.968317202931598,4.52912609661787,FEAR
8.256073891996863,-19.16429207794865,SADNESS
24.591400066992257,4.42180182846534,HAPPINESS
16.560760907867945,13.26515064452423,ANGER
21.653334333638412,-14.503234834505724,SADNESS
-26.11607952754225,5.918819428359741,FEAR
-12.199585132105165,26.078793874701052,HAPPINESS
30.153930318164278,12.269099281596565,HAPPINESS
35.586135123043974,12.01945355374214,HAPPINESS
-17.031816592396712,-10.690112457972765,SADNESS
31.04738312542752,8.3430057967978,HAPPINESS
-16.105593695065664,46.806579073991806,ANGER
21.27615506996562,-1.0482124340060062,HAPPINESS
-11.749884755493333,-7.46233629387777,SADNESS
21.155987842081654,-43.00342619951415,LOVE
14.534445180358498,-30.056393928654636,SADNESS
0.5202876086292041,-2.5940481228707757,SADNESS
-20.28310523589042,4.048964814866314,SADNESS
-34.55199039714941,3.206303020867453,FEAR
20.38630680502126,-16.281170512329062,SADNESS
-27.18081665431076,6.4265247043843985,FEAR
-23.7548535149611,23.994340787720937,FEAR
-12.374045226358286,36.26759561618103,HAPPINESS
23.512339510647507,-28.469645397488893,SADNESS
17.8737589514577,13.058208983347189,ANGER
18.99560480502643,-26.49693322140946,SADNESS
31.098387143361535,3.884937839919196,HAPPINESS
24.49289051040007,2.341156218495478,HAPPINESS
23.956395406799253,-18.84270699842256,SADNESS
24.567028822469094,4.1097884473206285,HAPPINESS
-14.81220450419468,-9.57879254238484,LOVE
-35.19770864003477,2.1517697486827907,FEAR
16.613528404101363,-30.655726835005513,SADNESS
21.92949677228256,-47.338511638809344,LOVE
-25.753015426475695,10.730139378624104,FEAR
11.65630273732765,-34.15976282633577,LOVE
-27.769973027494817,7.538139291380829,FEAR
-16.925291260181165,-8.487683815611117,SADNESS
25.34454163877962,-27.481145131719988,SADNESS
31.009993538393044,7.086352713166496,HAPPINESS
-34.36867905144074,2.363664340114749,FEAR
-21.90016048177191,12.085932713823194,FEAR
-16.953809495562755,11.946048745225847,SADNESS
-32.76417584223457,4.486274220098571,FEAR
-13.560012394105348,-3.388710661383999,SADNESS
14.758218345943153,-7.052077753406483,HAPPINESS
15.779784675093309,-29.165654942396873,LOVE
25.815474636828547,6.475899203913573,HAPPINESS
-6.652478596324051,54.98050165453635,HAPPINESS
-21.59848286577714,30.079047012059327,ANGER
-22.528824392631822,2.0492040197153574,SADNESS
1.6205054960199898,-12.177198538355336,FEAR
-34.29601590344062,1.9127383238653821,FEAR
25.894373897841586,-18.604089893345883,SADNESS
-22.33396790682821,18.090323241459615,FEAR
31.578536387918756,19.03227735717524,HAPPINESS
22.65862477508673,-45.1354814822263,LOVE
25.36286128983848,-15.173832215929089,SADNESS
14.968965118965107,-4.163772491995176,HAPPINESS
-19.068191050605517,12.484835042685688,ANGER
16.944700927183163,-31.255657899662758,SADNESS
-16.26594849689859,-6.652938660120295,SADNESS
20.09041853575844,2.300641939341011,HAPPINESS
22.797302997456278,-9.142534861316074,SADNESS
-31.185946417758412,-0.13616084102345377,FEAR
22.10376781026693,-40.24402524596592,SADNESS
22.80935657171546,-31.132298810293747,SADNESS
23.779891062904678,-28.413337821860146,SADNESS
-30.947586189102914,8.098246240654754,FEAR
15.36000910608768,-7.2707222176572435,HAPPINESS
-16.83400518932027,15.85039785001095,ANGER
-16.311801981380402,-13.393211029057376,LOVE
-30.29865333730803,-0.5643495325806449,FEAR
-19.61156872601894,8.457099703990698,FEAR
23.71225530198619,-46.551843629619775,LOVE
5.75496515560965,16.527521098608727,HAPPINESS
28.81433221882732,8.320860706980671,HAPPINESS
13.718351964045008,-20.103321240238024,LOVE
12.23786016795876,-28.50639991700304,SADNESS
22.047523374910618,-26.387632112533545,SADNESS
29.3500035207556,1.3244937279158475,HAPPINESS
-24.27736596806409,14.56515021009842,FEAR
27.085490412387674,11.778280859579622,HAPPINESS
13.78130158092582,4.718378896405293,ANGER
